move_id,year,month,origin,origin_lat,origin_lon,destination,dest_lat,dest_lon,students_moved
MOV000304,2022,2,Englewood,41.755719,-87.653827,Rogers Park,42.013928,-87.651645,44
MOV000305,2022,2,Rogers Park,42.026364,-87.681276,Lakeview,41.932079,-87.664408,316
MOV000306,2022,6,Austin,41.875742,-87.758379,Pilsen,41.855581,-87.655683,100
MOV000307,2022,11,Austin,41.874794,-87.769494,Lakeview,41.924736,-87.635308,29
MOV000308,2025,2,Pilsen,41.873684,-87.643344,Lakeview,41.923379,-87.649049,48
MOV000309,2022,7,Rogers Park,42.018433,-87.676291,South Shore,41.754441,-87.564884,46
MOV000310,2024,5,Rogers Park,41.992848,-87.66397,Pilsen,41.849757,-87.647258,400
MOV000311,2025,12,Hyde Park,41.77495,-87.601944,Rogers Park,42.021705,-87.651708,25
MOV000312,2021,4,Loop,41.876251,-87.647883,Lakeview,41.930844,-87.645011,94
MOV000313,2025,5,Rogers Park,41.998877,-87.679742,South Shore,41.758524,-87.568843,78
MOV000314,2024,10,Loop,41.886103,-87.645762,South Shore,41.758483,-87.567412,329
MOV000315,2021,10,Englewood,41.779367,-87.651371,South Shore,41.778125,-87.578321,251
MOV000316,2023,12,Austin,41.875942,-87.782663,Rogers Park,42.013402,-87.655074,35
MOV000317,2024,6,Loop,41.885027,-87.634013,Lakeview,41.922098,-87.661871,351
MOV000318,2023,8,Loop,41.859813,-87.637214,Pilsen,41.843084,-87.673271,220
MOV000319,2022,12,Lakeview,41.924144,-87.652425,Austin,41.895034,-87.774894,261
MOV000320,2023,9,South Shore,41.759988,-87.557908,Lakeview,41.922425,-87.640182,58
MOV000321,2021,3,Austin,41.868756,-87.765421,Englewood,41.758786,-87.640377,332
MOV000322,2021,10,Rogers Park,42.021439,-87.670605,Pilsen,41.837943,-87.638248,182
MOV000323,2023,11,Rogers Park,42.011799,-87.651455,Englewood,41.789827,-87.626969,388
MOV000324,2022,10,Englewood,41.784726,-87.630719,Pilsen,41.850805,-87.660058,134
MOV000325,2024,12,Hyde Park,41.775523,-87.577111,Austin,41.888003,-87.784257,177
MOV000326,2023,2,Englewood,41.793017,-87.64323,South Shore,41.768831,-87.562126,151
MOV000327,2023,6,South Shore,41.766526,-87.57332,Pilsen,41.861167,-87.636225,39
MOV000328,2024,3,Pilsen,41.842296,-87.650419,Rogers Park,41.995499,-87.655962,393
MOV000329,2025,11,Englewood,41.757676,-87.654617,Pilsen,41.847706,-87.64422,387
MOV000330,2025,6,Lakeview,41.93169,-87.644641,Austin,41.895231,-87.753885,183
MOV000331,2023,9,Englewood,41.794491,-87.630828,Pilsen,41.87512,-87.663948,60
MOV000332,2023,10,Englewood,41.771508,-87.644722,Rogers Park,42.023975,-87.688901,160
MOV000333,2023,12,South Shore,41.748996,-87.580772,Loop,41.88126,-87.641051,345
MOV000334,2022,2,Englewood,41.773428,-87.658419,Austin,41.892895,-87.783947,263
MOV000335,2022,10,Loop,41.871426,-87.626222,Austin,41.897543,-87.780412,337
MOV000336,2021,10,Pilsen,41.852427,-87.653967,Rogers Park,41.995043,-87.678879,318
MOV000337,2025,4,Austin,41.892188,-87.753136,Loop,41.858525,-87.648638,268
MOV000338,2025,8,South Shore,41.764121,-87.588022,Hyde Park,41.814237,-87.603,350
MOV000339,2021,4,Englewood,41.758282,-87.621304,Austin,41.887978,-87.774014,82
MOV000340,2021,7,Englewood,41.773669,-87.62603,Hyde Park,41.784715,-87.585731,343
MOV000341,2025,9,Rogers Park,42.016746,-87.657001,Austin,41.898582,-87.761114,389
MOV000342,2022,10,Austin,41.893174,-87.768793,South Shore,41.755552,-87.578192,219
MOV000343,2022,1,Englewood,41.786984,-87.649097,Rogers Park,42.00892,-87.682022,322
MOV000344,2023,10,Loop,41.886991,-87.611818,Englewood,41.787323,-87.651967,330
MOV000345,2025,11,Hyde Park,41.789633,-87.597093,Loop,41.891639,-87.642158,232
MOV000346,2023,12,Pilsen,41.866093,-87.662055,South Shore,41.766025,-87.58827,109
MOV000347,2022,3,Austin,41.869085,-87.752006,Loop,41.876789,-87.610818,20
MOV000348,2022,2,Englewood,41.790214,-87.659832,Loop,41.886636,-87.614144,113
MOV000349,2023,4,Lakeview,41.935966,-87.641931,Loop,41.881927,-87.61007,184
MOV000350,2024,12,Rogers Park,42.021565,-87.684133,Lakeview,41.945991,-87.669095,57
MOV000351,2021,4,Austin,41.873193,-87.754277,Rogers Park,42.024661,-87.651633,193
MOV000352,2021,6,Hyde Park,41.79977,-87.573011,Austin,41.897835,-87.785382,109
MOV000353,2022,2,South Shore,41.747884,-87.592531,Austin,41.9062,-87.785027,211
MOV000354,2025,2,Austin,41.875807,-87.761631,Pilsen,41.844812,-87.655213,174
MOV000355,2024,12,Loop,41.859719,-87.613375,Hyde Park,41.78223,-87.586369,388
MOV000356,2022,11,Rogers Park,42.020191,-87.686113,Loop,41.858561,-87.610884,50
MOV000357,2024,1,Hyde Park,41.808275,-87.591777,Lakeview,41.951828,-87.638954,326
MOV000358,2022,2,Austin,41.877201,-87.765099,Lakeview,41.942047,-87.657548,60
MOV000359,2022,7,South Shore,41.745648,-87.555607,Austin,41.890531,-87.775891,263
MOV000360,2025,11,Englewood,41.788318,-87.625529,South Shore,41.750323,-87.566627,242
MOV000361,2024,12,Lakeview,41.953531,-87.66494,South Shore,41.757386,-87.591232,99
MOV000362,2022,11,Austin,41.882591,-87.762351,South Shore,41.754722,-87.570251,84
MOV000363,2023,7,Lakeview,41.938884,-87.653099,Hyde Park,41.784182,-87.593224,318
MOV000364,2023,7,Rogers Park,41.994145,-87.689559,Austin,41.880108,-87.774434,337
MOV000365,2021,9,Englewood,41.778268,-87.632556,Hyde Park,41.799879,-87.575375,198
MOV000366,2021,9,Loop,41.873822,-87.628022,Rogers Park,42.002089,-87.685802,142
MOV000367,2024,7,Lakeview,41.958238,-87.668002,Austin,41.904007,-87.768954,82
MOV000368,2023,6,Loop,41.893422,-87.63543,Pilsen,41.86797,-87.638666,345
MOV000369,2025,8,South Shore,41.744986,-87.554589,Lakeview,41.948165,-87.666433,224
MOV000370,2025,7,Hyde Park,41.805683,-87.575906,Pilsen,41.861541,-87.673863,190
MOV000371,2025,8,Hyde Park,41.800862,-87.608995,Loop,41.888562,-87.637414,274
MOV000372,2024,6,Hyde Park,41.809505,-87.572242,Rogers Park,42.001901,-87.676627,394
MOV000373,2023,10,Lakeview,41.942047,-87.650367,South Shore,41.75293,-87.582685,73
MOV000374,2021,4,South Shore,41.778488,-87.582381,Englewood,41.758892,-87.631157,189
MOV000375,2025,6,Pilsen,41.838434,-87.644052,Lakeview,41.947019,-87.657133,256
MOV000376,2024,9,South Shore,41.746869,-87.57537,Lakeview,41.926093,-87.669135,69
MOV000377,2025,5,South Shore,41.77704,-87.586018,Englewood,41.764903,-87.640332,225
MOV000378,2023,9,Loop,41.894661,-87.639077,Lakeview,41.940289,-87.642218,311
MOV000379,2024,4,Lakeview,41.943156,-87.668918,Pilsen,41.859792,-87.657359,393
MOV000380,2024,10,Loop,41.897885,-87.61006,Englewood,41.778095,-87.630897,129
MOV000381,2022,4,Pilsen,41.865586,-87.637571,Lakeview,41.923568,-87.636325,147
MOV000382,2025,7,Loop,41.883377,-87.648277,Lakeview,41.950714,-87.636095,93
MOV000383,2023,5,Loop,41.871039,-87.626733,Pilsen,41.854187,-87.665184,35
MOV000384,2021,5,Lakeview,41.960794,-87.659911,Englewood,41.779608,-87.660971,368
MOV000385,2025,11,Hyde Park,41.784906,-87.593967,Austin,41.901991,-87.771942,282
MOV000386,2021,6,Hyde Park,41.780768,-87.589466,South Shore,41.780523,-87.587304,203
MOV000387,2021,5,Hyde Park,41.784561,-87.598537,Pilsen,41.853027,-87.63707,89
MOV000388,2021,1,Hyde Park,41.787338,-87.590062,Lakeview,41.941001,-87.643278,171
MOV000389,2025,7,South Shore,41.758463,-87.578454,Austin,41.885541,-87.773429,88
MOV000390,2024,7,Pilsen,41.85161,-87.67249,Loop,41.892915,-87.623417,232
MOV000391,2024,7,Austin,41.870369,-87.761733,Hyde Park,41.79002,-87.575869,91
MOV000392,2024,6,Rogers Park,42.003288,-87.674757,Lakeview,41.929475,-87.653853,352
MOV000393,2021,6,Hyde Park,41.808711,-87.590359,Austin,41.896912,-87.774114,281
MOV000394,2024,8,South Shore,41.743748,-87.586353,Pilsen,41.851629,-87.669156,244
MOV000395,2024,6,Hyde Park,41.809257,-87.582511,Englewood,41.767968,-87.657101,260
MOV000396,2025,5,Austin,41.868804,-87.759756,South Shore,41.740703,-87.593156,254
MOV000397,2024,1,Englewood,41.778203,-87.640157,Pilsen,41.851437,-87.650592,143
MOV000398,2024,4,Pilsen,41.855212,-87.6368,Hyde Park,41.803763,-87.571678,280
MOV000399,2025,4,Englewood,41.780963,-87.658917,Loop,41.867737,-87.642578,341
MOV000400,2021,1,Austin,41.883218,-87.759883,South Shore,41.765654,-87.556196,124
MOV000401,2022,5,Hyde Park,41.806665,-87.600574,Pilsen,41.867873,-87.648416,381
MOV000402,2021,10,Loop,41.881481,-87.630614,Austin,41.87675,-87.763037,42
MOV000403,2023,10,Hyde Park,41.782513,-87.602179,Austin,41.885914,-87.75981,153
MOV000404,2023,6,Austin,41.901978,-87.766475,Loop,41.89584,-87.64889,398
MOV000405,2024,8,Rogers Park,42.006794,-87.663433,Lakeview,41.961334,-87.669558,174
MOV000406,2022,1,Rogers Park,42.014425,-87.671688,Lakeview,41.938909,-87.663202,358
MOV000407,2022,1,Englewood,41.779968,-87.629881,Loop,41.875162,-87.63193,83
MOV000408,2025,11,Loop,41.884225,-87.648972,South Shore,41.761083,-87.565201,51
MOV000409,2023,5,South Shore,41.774211,-87.577444,Lakeview,41.928555,-87.646994,374
MOV000410,2022,7,Pilsen,41.865778,-87.656295,Loop,41.897564,-87.621696,71
MOV000411,2023,7,Rogers Park,42.006048,-87.681791,Englewood,41.765599,-87.632137,64
MOV000412,2023,4,Englewood,41.79434,-87.634334,Hyde Park,41.79552,-87.581663,333
MOV000413,2021,9,Englewood,41.772365,-87.646946,Pilsen,41.844196,-87.642857,244
MOV000414,2021,5,Austin,41.86794,-87.76438,Pilsen,41.851612,-87.638831,131
MOV000415,2022,11,Englewood,41.789329,-87.656742,Hyde Park,41.782297,-87.608209,198
MOV000416,2024,6,Austin,41.872434,-87.775121,Pilsen,41.845947,-87.644374,85
MOV000417,2023,9,Loop,41.86676,-87.622049,South Shore,41.745301,-87.562875,385
MOV000418,2022,3,Englewood,41.782051,-87.627825,Hyde Park,41.795655,-87.578397,218
MOV000419,2025,3,Pilsen,41.850385,-87.646367,Lakeview,41.935473,-87.635984,323
MOV000420,2021,2,Hyde Park,41.780339,-87.594986,Austin,41.887367,-87.748621,199
MOV000421,2023,1,Lakeview,41.932957,-87.66046,Englewood,41.775336,-87.625122,248
MOV000422,2024,11,Austin,41.882984,-87.764038,Rogers Park,41.991108,-87.650487,57
MOV000423,2023,2,Hyde Park,41.786446,-87.587332,Pilsen,41.872464,-87.669466,203
MOV000424,2021,6,Pilsen,41.842567,-87.662198,Loop,41.876309,-87.640457,70
MOV000425,2024,3,Hyde Park,41.782958,-87.578181,Englewood,41.777164,-87.634676,284
MOV000426,2021,1,Lakeview,41.944421,-87.666317,South Shore,41.751872,-87.560169,344
MOV000427,2023,7,South Shore,41.764288,-87.592542,Loop,41.874675,-87.625116,333
MOV000428,2023,6,Englewood,41.779618,-87.641574,Rogers Park,42.027357,-87.654945,163
MOV000429,2021,4,Hyde Park,41.77777,-87.571821,Englewood,41.781746,-87.625104,77
MOV000430,2021,11,Loop,41.895637,-87.622969,Austin,41.879745,-87.778084,137
MOV000431,2021,10,Loop,41.89612,-87.629229,Lakeview,41.934712,-87.638456,267
MOV000432,2021,10,Pilsen,41.849793,-87.668056,Lakeview,41.953638,-87.650823,282
MOV000433,2023,9,Hyde Park,41.775982,-87.592769,Loop,41.864356,-87.615888,302
MOV000434,2024,3,Loop,41.889637,-87.639891,Englewood,41.775398,-87.651902,40
MOV000435,2023,6,Hyde Park,41.777508,-87.610025,South Shore,41.761711,-87.575632,247
MOV000436,2021,4,Englewood,41.761421,-87.622463,Pilsen,41.838676,-87.645135,288
MOV000437,2024,5,Rogers Park,42.023814,-87.656204,Loop,41.88808,-87.619212,89
MOV000438,2024,6,Pilsen,41.868928,-87.642689,Hyde Park,41.812305,-87.576594,167
MOV000439,2024,11,Rogers Park,42.014068,-87.649624,Englewood,41.783745,-87.644238,299
MOV000440,2024,11,South Shore,41.762306,-87.556551,Hyde Park,41.794638,-87.584666,290
MOV000441,2025,11,Austin,41.883824,-87.783449,Pilsen,41.857487,-87.652598,80
MOV000442,2025,4,Loop,41.864726,-87.646086,South Shore,41.754072,-87.559769,396
MOV000443,2021,5,South Shore,41.778581,-87.575122,Rogers Park,41.998722,-87.680826,277
MOV000444,2022,9,Austin,41.900497,-87.754964,Lakeview,41.956896,-87.65611,276
MOV000445,2022,12,Austin,41.900521,-87.777157,Loop,41.870359,-87.63068,59
MOV000446,2021,12,Loop,41.872535,-87.643732,Englewood,41.75959,-87.649686,89
MOV000447,2023,2,Englewood,41.756976,-87.660889,Loop,41.88136,-87.611734,68
MOV000448,2021,3,Loop,41.860323,-87.610908,Lakeview,41.929063,-87.664841,205
MOV000449,2023,3,Englewood,41.758411,-87.625893,Loop,41.875774,-87.644742,189
MOV000450,2021,6,Pilsen,41.849118,-87.654215,South Shore,41.777566,-87.581801,95
MOV000451,2023,10,Austin,41.884592,-87.772741,Pilsen,41.875291,-87.66142,135
MOV000452,2025,8,Lakeview,41.957221,-87.657744,Englewood,41.759735,-87.657478,346
MOV000453,2021,6,Pilsen,41.863926,-87.651724,Rogers Park,42.024757,-87.664977,351
MOV000454,2021,6,Austin,41.907732,-87.784408,Lakeview,41.960687,-87.666969,268
MOV000455,2021,9,Englewood,41.794155,-87.624838,Pilsen,41.875273,-87.646654,55
MOV000456,2022,6,Englewood,41.773839,-87.64138,South Shore,41.747171,-87.564027,46
MOV000457,2023,8,Pilsen,41.871457,-87.63958,South Shore,41.777717,-87.573004,29
MOV000458,2023,11,Hyde Park,41.809461,-87.597948,Englewood,41.79135,-87.660401,64
MOV000459,2022,10,Rogers Park,42.010051,-87.664351,Pilsen,41.857772,-87.667581,123
MOV000460,2021,3,Lakeview,41.93423,-87.641761,Englewood,41.792028,-87.631275,232
MOV000461,2021,3,Rogers Park,42.017836,-87.685986,Englewood,41.777891,-87.628135,216
MOV000462,2023,1,Austin,41.876178,-87.780353,South Shore,41.769632,-87.586813,100
MOV000463,2024,8,Lakeview,41.925797,-87.645811,Hyde Park,41.783544,-87.597756,327
MOV000464,2021,9,Pilsen,41.85811,-87.643125,Hyde Park,41.799186,-87.570815,378
MOV000465,2021,1,Pilsen,41.850216,-87.639955,Austin,41.904497,-87.766174,343
MOV000466,2021,6,Austin,41.898335,-87.778324,Pilsen,41.850182,-87.639082,109
MOV000467,2025,1,Rogers Park,41.996812,-87.658363,Loop,41.881299,-87.642421,41
MOV000468,2025,6,Rogers Park,42.019912,-87.652071,Lakeview,41.942232,-87.669774,243
MOV000469,2023,5,Pilsen,41.865369,-87.647157,Loop,41.883064,-87.627848,306
MOV000470,2022,9,Austin,41.872311,-87.752148,Pilsen,41.851372,-87.63618,53
MOV000471,2024,12,Hyde Park,41.806462,-87.577433,South Shore,41.763424,-87.570529,291
MOV000472,2023,4,Englewood,41.757518,-87.635373,Austin,41.870422,-87.772418,199
MOV000473,2025,5,Austin,41.896653,-87.766226,Pilsen,41.873643,-87.649742,57
MOV000474,2022,3,Englewood,41.771552,-87.632822,Lakeview,41.942214,-87.644701,321
MOV000475,2021,4,Rogers Park,41.999054,-87.682926,Pilsen,41.839179,-87.650615,327
MOV000476,2025,1,Englewood,41.758309,-87.658445,Loop,41.874072,-87.612537,278
MOV000477,2021,4,Loop,41.886929,-87.611927,Austin,41.88034,-87.758513,153
MOV000478,2023,11,Englewood,41.791309,-87.640168,Loop,41.886856,-87.635439,356
MOV000479,2025,11,Lakeview,41.930897,-87.64698,South Shore,41.746075,-87.576707,176
MOV000480,2025,11,Pilsen,41.868255,-87.656142,Hyde Park,41.797114,-87.581785,177
MOV000481,2021,8,Loop,41.89571,-87.635663,Englewood,41.766254,-87.655108,246
MOV000482,2023,9,Lakeview,41.953661,-87.639991,Pilsen,41.850696,-87.654097,322
MOV000483,2024,9,Hyde Park,41.792964,-87.58448,Englewood,41.776237,-87.625547,303
MOV000484,2025,8,Englewood,41.794423,-87.644081,South Shore,41.774941,-87.568153,240
MOV000485,2024,2,Lakeview,41.938157,-87.656712,Englewood,41.792417,-87.639602,246
MOV000486,2021,5,Englewood,41.773939,-87.658781,Loop,41.889976,-87.618872,348
MOV000487,2025,3,Englewood,41.759513,-87.626412,South Shore,41.741775,-87.55687,250
MOV000488,2025,8,Loop,41.868264,-87.62753,Pilsen,41.849102,-87.656905,70
MOV000489,2022,1,Hyde Park,41.780578,-87.599014,Austin,41.870312,-87.771061,377
MOV000490,2022,1,Loop,41.891847,-87.61742,Austin,41.905427,-87.756048,243
MOV000491,2023,3,Englewood,41.772624,-87.634588,South Shore,41.771508,-87.590435,283
MOV000492,2022,2,Lakeview,41.943704,-87.664829,Pilsen,41.86817,-87.651426,287
MOV000493,2025,12,Hyde Park,41.805408,-87.589811,Rogers Park,41.995352,-87.689058,222
MOV000494,2021,10,Hyde Park,41.807892,-87.599073,Rogers Park,42.00751,-87.687887,212
MOV000495,2021,4,Pilsen,41.858707,-87.645227,Rogers Park,42.012154,-87.672353,387
MOV000496,2022,6,Austin,41.883278,-87.777786,Hyde Park,41.787214,-87.583895,204
MOV000497,2025,10,Austin,41.889156,-87.774182,Hyde Park,41.796608,-87.60763,32
MOV000498,2023,11,South Shore,41.779557,-87.556096,Loop,41.869487,-87.641113,288
MOV000499,2025,4,Hyde Park,41.796501,-87.594602,Rogers Park,42.003495,-87.657983,201
MOV000500,2024,3,Hyde Park,41.812941,-87.609185,Lakeview,41.948259,-87.649809,63
MOV000501,2023,1,Hyde Park,41.782137,-87.579712,Pilsen,41.847198,-87.672495,191
MOV000502,2022,12,South Shore,41.764288,-87.564064,Englewood,41.770682,-87.642143,241
MOV000503,2025,9,Loop,41.878548,-87.647916,South Shore,41.757657,-87.591476,391
MOV000504,2021,10,Pilsen,41.865031,-87.664335,Hyde Park,41.803732,-87.600895,140
MOV000505,2025,9,Austin,41.870353,-87.745742,Loop,41.870284,-87.622574,370
MOV000506,2022,3,Loop,41.86469,-87.636974,Hyde Park,41.779736,-87.604317,114
MOV000507,2022,11,Lakeview,41.950818,-87.649296,Hyde Park,41.778411,-87.608795,89
MOV000508,2025,6,Austin,41.894368,-87.752013,Englewood,41.762595,-87.621946,359
MOV000509,2022,2,Englewood,41.758553,-87.634342,Austin,41.87832,-87.759657,65
MOV000510,2022,3,Englewood,41.78945,-87.625988,Austin,41.899458,-87.779461,368
MOV000511,2021,2,Austin,41.873864,-87.763649,Lakeview,41.955285,-87.663535,116
MOV000512,2023,11,Hyde Park,41.788332,-87.574868,Austin,41.869817,-87.763728,133
MOV000513,2021,5,Lakeview,41.957614,-87.647804,Loop,41.89392,-87.647805,340
MOV000514,2022,7,Englewood,41.783332,-87.657977,Pilsen,41.874173,-87.64378,297
MOV000515,2023,7,South Shore,41.765306,-87.562791,Austin,41.900367,-87.751458,181
MOV000516,2025,4,Pilsen,41.875833,-87.662072,South Shore,41.776702,-87.588393,258
MOV000517,2024,7,Austin,41.89252,-87.78364,Rogers Park,42.007689,-87.684646,318
MOV000518,2024,6,Englewood,41.771505,-87.621983,Pilsen,41.844919,-87.645653,358
MOV000519,2024,10,Austin,41.903603,-87.751793,Pilsen,41.848004,-87.64995,341
MOV000520,2022,9,Lakeview,41.939334,-87.646668,Rogers Park,42.016841,-87.679156,93
MOV000521,2023,6,South Shore,41.750947,-87.585092,Pilsen,41.843661,-87.652468,357
MOV000522,2024,4,South Shore,41.768548,-87.588204,Rogers Park,42.023079,-87.663399,71
MOV000523,2022,10,Englewood,41.774237,-87.623762,South Shore,41.756948,-87.590375,164
MOV000524,2022,1,Pilsen,41.856615,-87.645022,Austin,41.896255,-87.7678,251
MOV000525,2024,5,Hyde Park,41.785945,-87.606137,Loop,41.895337,-87.645703,395
MOV000526,2022,1,Englewood,41.762751,-87.648581,Rogers Park,42.001088,-87.661808,318
MOV000527,2025,2,South Shore,41.778812,-87.585822,Lakeview,41.933658,-87.635693,361
MOV000528,2021,5,Englewood,41.780198,-87.652687,Lakeview,41.929509,-87.660402,390
MOV000529,2024,1,Pilsen,41.872885,-87.663415,Hyde Park,41.774724,-87.575286,292
MOV000530,2021,9,South Shore,41.764048,-87.589734,Lakeview,41.955907,-87.646337,189
MOV000531,2025,10,South Shore,41.766659,-87.585448,Pilsen,41.867588,-87.651165,299
MOV000532,2023,6,Lakeview,41.955178,-87.665271,Rogers Park,42.001187,-87.652065,300
MOV000533,2021,5,Hyde Park,41.788125,-87.595035,Austin,41.868354,-87.782048,217
MOV000534,2023,2,Rogers Park,42.011783,-87.679879,Pilsen,41.871763,-87.668029,395
MOV000535,2025,7,South Shore,41.752393,-87.575949,Lakeview,41.944436,-87.659763,101
MOV000536,2023,3,Englewood,41.758137,-87.63337,South Shore,41.775907,-87.570414,98
MOV000537,2025,3,Lakeview,41.938682,-87.639912,South Shore,41.773972,-87.589896,299
MOV000538,2021,12,Rogers Park,42.008753,-87.67427,Lakeview,41.921989,-87.660918,140
MOV000539,2022,4,Englewood,41.773746,-87.650822,Austin,41.905977,-87.756968,366
MOV000540,2024,11,Loop,41.897201,-87.645674,Rogers Park,42.028807,-87.670172,266
MOV000541,2022,12,Pilsen,41.871989,-87.651357,Hyde Park,41.796069,-87.582437,241
MOV000542,2025,1,Pilsen,41.840731,-87.67016,Hyde Park,41.805814,-87.608633,395
MOV000543,2025,8,Englewood,41.784345,-87.622991,Hyde Park,41.80482,-87.593197,121
MOV000544,2025,1,Rogers Park,42.004782,-87.679335,South Shore,41.74409,-87.578271,323
MOV000545,2025,10,Rogers Park,42.02138,-87.676523,Pilsen,41.840229,-87.639738,159
MOV000546,2022,9,Rogers Park,41.993116,-87.67177,Loop,41.866165,-87.649375,47
MOV000547,2025,2,Lakeview,41.933878,-87.642782,Hyde Park,41.808124,-87.598161,215
MOV000548,2023,4,Austin,41.903511,-87.752603,Rogers Park,42.007411,-87.680799,201
MOV000549,2021,8,Loop,41.875395,-87.626977,Hyde Park,41.794187,-87.590867,87
MOV000550,2021,12,South Shore,41.749338,-87.560632,Hyde Park,41.79517,-87.582209,70
MOV000551,2024,3,Lakeview,41.937298,-87.670761,Rogers Park,42.020289,-87.675675,118
MOV000552,2024,7,Pilsen,41.844528,-87.667068,South Shore,41.748931,-87.593384,273
